loss,binary_accuracy,val_loss,val_binary_accuracy
1.1999715566635132,0.6143749952316284,2.1506083011627197,0.07750000059604645
0.6424805521965027,0.6837499737739563,1.0553961992263794,0.35749998688697815
0.34131360054016113,0.8343750238418579,0.5549282431602478,0.7149999737739563
0.214100182056427,0.940625011920929,0.3460230231285095,0.8974999785423279
0.15761463344097137,0.9800000190734863,0.2475338578224182,0.9549999833106995
0.12770508229732513,0.9900000095367432,0.19382157921791077,0.9674999713897705
0.10918362438678741,0.9912499785423279,0.1604457050561905,0.9775000214576721
0.09642156958580017,0.9931250214576721,0.13806360960006714,0.9850000143051147
0.08696538954973221,0.9943749904632568,0.12208595871925354,0.9850000143051147
0.07961797714233398,0.9950000047683716,0.11005660891532898,0.9900000095367432
0.07369855046272278,0.9950000047683716,0.10065388679504395,0.9900000095367432
0.0688072219491005,0.996874988079071,0.09317977726459503,0.9900000095367432
0.0646764487028122,0.996874988079071,0.08698507398366928,0.9900000095367432
0.06113353744149208,0.9975000023841858,0.08181548863649368,0.9900000095367432
0.058053866028785706,0.9975000023841858,0.07742489129304886,0.9900000095367432
0.055354900658130646,0.9975000023841858,0.07363971322774887,0.9900000095367432
0.05296025797724724,0.9975000023841858,0.07034358382225037,0.9925000071525574
0.050821252167224884,0.9975000023841858,0.06742578744888306,0.9925000071525574
0.04889799281954765,0.996874988079071,0.06486815214157104,0.9925000071525574
0.047156449407339096,0.996874988079071,0.06255181133747101,0.9925000071525574
0.04557134956121445,0.996874988079071,0.060470279306173325,0.9925000071525574
0.044125642627477646,0.996874988079071,0.05857865884900093,0.9950000047683716
0.042793676257133484,0.996874988079071,0.056853629648685455,0.9950000047683716
0.04156949371099472,0.996874988079071,0.05527057498693466,0.9950000047683716
0.040435269474983215,0.996874988079071,0.053822264075279236,0.9950000047683716
0.039383936673402786,0.996874988079071,0.052482329308986664,0.9950000047683716
0.038404740393161774,0.996874988079071,0.05122856795787811,0.9950000047683716
0.03749267756938934,0.996874988079071,0.05008396506309509,0.9950000047683716
0.036635950207710266,0.996874988079071,0.04899485036730766,0.9950000047683716
0.03583348169922829,0.996874988079071,0.04798343777656555,0.9950000047683716
0.03507896512746811,0.996874988079071,0.047032102942466736,0.9950000047683716
0.034367118030786514,0.9975000023841858,0.046134963631629944,0.9950000047683716
0.033696796745061874,0.9975000023841858,0.04528982192277908,0.9950000047683716
0.03306330367922783,0.9975000023841858,0.04449153319001198,0.9950000047683716
0.03246419504284859,0.9975000023841858,0.04373985156416893,0.9950000047683716
0.031894195824861526,0.9975000023841858,0.04303673654794693,0.9950000047683716
0.03135182335972786,0.9975000023841858,0.04236080124974251,0.9950000047683716
0.03083663620054722,0.9975000023841858,0.04172447696328163,0.9950000047683716
0.03034677356481552,0.9975000023841858,0.041112255305051804,0.9950000047683716
0.029879698529839516,0.9975000023841858,0.04052458330988884,0.9975000023841858
0.02943125180900097,0.9975000023841858,0.03996910899877548,0.9975000023841858
0.029003817588090897,0.9975000023841858,0.03943688049912453,0.9975000023841858
0.028593361377716064,0.9975000023841858,0.038927238434553146,0.9975000023841858
0.02820216491818428,0.9975000023841858,0.03843807801604271,0.9975000023841858
0.027825977653265,0.9975000023841858,0.037971626967191696,0.9975000023841858
0.027465587481856346,0.9975000023841858,0.037522055208683014,0.9975000023841858
0.027118969708681107,0.9975000023841858,0.037092775106430054,0.9975000023841858
0.02678556740283966,0.9975000023841858,0.03667723760008812,0.9975000023841858
0.02646617591381073,0.9975000023841858,0.03627139702439308,0.9975000023841858
0.02615484409034252,0.9975000023841858,0.035889431834220886,0.9975000023841858
0.025856459513306618,0.9975000023841858,0.03551289066672325,0.9975000023841858
0.025568295270204544,0.9975000023841858,0.035149428993463516,0.9975000023841858
0.02529020793735981,0.9975000023841858,0.03479905426502228,0.9975000023841858
0.025021305307745934,0.9975000023841858,0.03446080535650253,0.9975000023841858
0.024762902408838272,0.9975000023841858,0.03413555026054382,0.9975000023841858
0.024510733783245087,0.9975000023841858,0.03382379189133644,0.9975000023841858
0.024268783628940582,0.9975000023841858,0.03351461514830589,0.9975000023841858
0.024032194167375565,0.9975000023841858,0.03322053700685501,0.9975000023841858
0.02380424179136753,0.9975000023841858,0.03293468803167343,0.9975000023841858
0.02358294278383255,0.9975000023841858,0.03265565261244774,0.9975000023841858
0.023369204252958298,0.9975000023841858,0.032386939972639084,0.9975000023841858
0.023160191252827644,0.9975000023841858,0.032123859971761703,0.9975000023841858
0.022957293316721916,0.9975000023841858,0.03186987340450287,0.9975000023841858
0.02276204526424408,0.9975000023841858,0.031623438000679016,0.9975000023841858
0.022571880370378494,0.9975000023841858,0.03138674050569534,0.9975000023841858
0.022384796291589737,0.9975000023841858,0.031151769682765007,0.9975000023841858
0.022203590720891953,0.9975000023841858,0.030921032652258873,0.9975000023841858
0.022028278559446335,0.9975000023841858,0.030696457251906395,0.9975000023841858
0.021856632083654404,0.9975000023841858,0.030477602034807205,0.9975000023841858
0.02168930135667324,0.9975000023841858,0.030268670991063118,0.9975000023841858
0.021527834236621857,0.9975000023841858,0.030061736702919006,0.9975000023841858
0.021368537098169327,0.9975000023841858,0.029860904440283775,0.9975000023841858
0.021215088665485382,0.9975000023841858,0.029667431488633156,0.9975000023841858
0.021063480526208878,0.9975000023841858,0.029476003721356392,0.9975000023841858
0.020917167887091637,0.9975000023841858,0.02928779274225235,0.9975000023841858
0.020773276686668396,0.9975000023841858,0.029103588312864304,0.9975000023841858
0.020633084699511528,0.9975000023841858,0.028924569487571716,0.9975000023841858
0.020497331395745277,0.9975000023841858,0.02874610386788845,0.9975000023841858
0.020363371819257736,0.9975000023841858,0.028574205935001373,0.9975000023841858
0.02023434452712536,0.9975000023841858,0.028404071927070618,0.9975000023841858
0.020103856921195984,0.9975000023841858,0.02824063040316105,0.9975000023841858
0.01997913047671318,0.9975000023841858,0.028077663853764534,0.9975000023841858
0.01985703408718109,0.9975000023841858,0.027921393513679504,0.9975000023841858
0.019737379625439644,0.9975000023841858,0.02776736207306385,0.9975000023841858
0.01962137781083584,0.9975000023841858,0.027618741616606712,0.9975000023841858
0.01950550265610218,0.9975000023841858,0.02747064083814621,0.9975000023841858
0.01939401589334011,0.9975000023841858,0.027328960597515106,0.9975000023841858
0.019284121692180634,0.9975000023841858,0.027187418192625046,0.9975000023841858
0.01917620189487934,0.9975000023841858,0.0270488690584898,0.9975000023841858
0.019072143360972404,0.9975000023841858,0.026914499700069427,0.9975000023841858
0.01896815374493599,0.9975000023841858,0.02678155153989792,0.9975000023841858
0.018866153433918953,0.9975000023841858,0.026651155203580856,0.9975000023841858
0.018766768276691437,0.9975000023841858,0.02652161568403244,0.9975000023841858
0.01866985112428665,0.9975000023841858,0.026395900174975395,0.9975000023841858
0.018572865054011345,0.9975000023841858,0.02627270482480526,0.9975000023841858
0.018479611724615097,0.9975000023841858,0.026152195408940315,0.9975000023841858
0.018387768417596817,0.9975000023841858,0.026031386107206345,0.9975000023841858
0.018297046422958374,0.9975000023841858,0.025911100208759308,0.9975000023841858
0.018208516761660576,0.9975000023841858,0.025797123089432716,0.9975000023841858
0.018122388049960136,0.9975000023841858,0.025682779029011726,0.9975000023841858
