loss,binary_accuracy,val_loss,val_binary_accuracy
0.9971739053726196,0.41187500953674316,0.36599674820899963,0.9975000023841858
0.3971323072910309,0.9487500190734863,0.2875242531299591,0.9975000023841858
0.24270063638687134,0.9975000023841858,0.2354906052350998,0.9925000071525574
0.18037442862987518,0.9962499737739563,0.1990477442741394,0.9925000071525574
0.1459231823682785,0.9962499737739563,0.1726410686969757,0.9925000071525574
0.12375372648239136,0.9962499737739563,0.15294668078422546,0.9925000071525574
0.10817398130893707,0.996874988079071,0.1375509798526764,0.9925000071525574
0.09655991196632385,0.9962499737739563,0.12538135051727295,0.9925000071525574
0.08754336088895798,0.9962499737739563,0.11563423275947571,0.9925000071525574
0.08033354580402374,0.9962499737739563,0.10752268880605698,0.9925000071525574
0.07442668080329895,0.9962499737739563,0.10064754635095596,0.9925000071525574
0.06949194520711899,0.9962499737739563,0.0948096364736557,0.9925000071525574
0.06529410928487778,0.9962499737739563,0.08975788950920105,0.9925000071525574
0.061680685728788376,0.9962499737739563,0.08535988628864288,0.9925000071525574
0.05853506922721863,0.9962499737739563,0.08147445321083069,0.9925000071525574
0.05577051267027855,0.9962499737739563,0.07806432992219925,0.9925000071525574
0.053320761770009995,0.9962499737739563,0.07497739046812057,0.9925000071525574
0.05112932249903679,0.9962499737739563,0.07222077250480652,0.9925000071525574
0.04916087165474892,0.9962499737739563,0.06969636678695679,0.9925000071525574
0.04738036170601845,0.9962499737739563,0.0674065351486206,0.9925000071525574
0.045760080218315125,0.9962499737739563,0.06532339006662369,0.9925000071525574
0.04427945986390114,0.9962499737739563,0.06340886652469635,0.9925000071525574
0.04292016476392746,0.996874988079071,0.061645571142435074,0.9925000071525574
0.0416698157787323,0.996874988079071,0.05999888479709625,0.9925000071525574
0.040514491498470306,0.996874988079071,0.058474358171224594,0.9925000071525574
0.03944292664527893,0.996874988079071,0.05707109346985817,0.9925000071525574
0.03844549506902695,0.996874988079071,0.05575544014573097,0.9925000071525574
0.03751546889543533,0.996874988079071,0.054528962820768356,0.9925000071525574
0.03664574772119522,0.996874988079071,0.05337567627429962,0.9925000071525574
0.03583111613988876,0.996874988079071,0.05228425934910774,0.9925000071525574
0.03506569564342499,0.996874988079071,0.051263149827718735,0.9925000071525574
0.03434294834733009,0.996874988079071,0.05028803274035454,0.9925000071525574
0.03366238623857498,0.996874988079071,0.049384068697690964,0.9925000071525574
0.03302069753408432,0.996874988079071,0.048522450029850006,0.9925000071525574
0.03241156041622162,0.996874988079071,0.04769652336835861,0.9925000071525574
0.03183300793170929,0.996874988079071,0.04691000282764435,0.9925000071525574
0.031284235417842865,0.996874988079071,0.04617097228765488,0.9925000071525574
0.030761804431676865,0.996874988079071,0.045471008867025375,0.9925000071525574
0.03026762418448925,0.996874988079071,0.04480186477303505,0.9925000071525574
0.029793519526720047,0.996874988079071,0.04415329918265343,0.9925000071525574
0.029340576380491257,0.996874988079071,0.04353732615709305,0.9925000071525574
0.02890891022980213,0.996874988079071,0.04294858127832413,0.9925000071525574
0.028493523597717285,0.996874988079071,0.04238458722829819,0.9925000071525574
0.028098072856664658,0.996874988079071,0.04184155538678169,0.9925000071525574
0.027717703953385353,0.996874988079071,0.04132102429866791,0.9925000071525574
0.02735297754406929,0.996874988079071,0.04082033783197403,0.9925000071525574
0.027002761140465736,0.996874988079071,0.04033999145030975,0.9925000071525574
0.02666553109884262,0.996874988079071,0.03987899422645569,0.9925000071525574
0.026341727003455162,0.996874988079071,0.039434000849723816,0.9925000071525574
0.026028204709291458,0.996874988079071,0.03900044038891792,0.9925000071525574
0.025727273896336555,0.996874988079071,0.038581591099500656,0.9925000071525574
0.025436097756028175,0.996874988079071,0.03818187490105629,0.9925000071525574
0.025155864655971527,0.996874988079071,0.037792183458805084,0.9925000071525574
0.024885810911655426,0.996874988079071,0.03741778805851936,0.9925000071525574
0.024623911827802658,0.996874988079071,0.03705637529492378,0.9925000071525574
0.024370800703763962,0.996874988079071,0.03670079633593559,0.9925000071525574
0.024125181138515472,0.996874988079071,0.03636286035180092,0.9925000071525574
0.023888662457466125,0.996874988079071,0.03603371977806091,0.9925000071525574
0.023658204823732376,0.996874988079071,0.03571458160877228,0.9925000071525574
0.023436469957232475,0.996874988079071,0.03540532663464546,0.9925000071525574
0.023219382390379906,0.996874988079071,0.03510057553648949,0.9925000071525574
0.02300877496600151,0.996874988079071,0.03480411693453789,0.9925000071525574
0.02280556596815586,0.996874988079071,0.03451833128929138,0.9925000071525574
0.02260786108672619,0.996874988079071,0.03423897922039032,0.9925000071525574
0.02241634391248226,0.996874988079071,0.033966634422540665,0.9925000071525574
0.022228548303246498,0.996874988079071,0.03370598703622818,0.9925000071525574
0.022046411409974098,0.996874988079071,0.033450089395046234,0.9925000071525574
0.02186952903866768,0.996874988079071,0.03320377692580223,0.9925000071525574
0.021697932854294777,0.996874988079071,0.03295818343758583,0.9925000071525574
0.02152954414486885,0.996874988079071,0.03272143751382828,0.9925000071525574
0.021365277469158173,0.996874988079071,0.03249023109674454,0.9925000071525574
0.021207299083471298,0.996874988079071,0.03226407617330551,0.9925000071525574
0.02105173096060753,0.996874988079071,0.0320446752011776,0.9925000071525574
0.020899876952171326,0.996874988079071,0.03182384371757507,0.9925000071525574
0.020752200856804848,0.996874988079071,0.03161441534757614,0.9925000071525574
0.020608466118574142,0.996874988079071,0.031409602612257004,0.9925000071525574
0.020468158647418022,0.996874988079071,0.03120993636548519,0.9925000071525574
0.020329447463154793,0.996874988079071,0.03101387806236744,0.9925000071525574
0.02019406482577324,0.996874988079071,0.030822552740573883,0.9925000071525574
0.02006303146481514,0.996874988079071,0.030634742230176926,0.9925000071525574
0.01993427239358425,0.996874988079071,0.030449457466602325,0.9925000071525574
0.019808277487754822,0.996874988079071,0.030268263071775436,0.9925000071525574
0.019685909152030945,0.996874988079071,0.030092710629105568,0.9925000071525574
0.019565682858228683,0.996874988079071,0.029918920248746872,0.9925000071525574
0.01944747380912304,0.996874988079071,0.029750846326351166,0.9925000071525574
0.019333427771925926,0.996874988079071,0.029586682096123695,0.9925000071525574
0.019221076741814613,0.996874988079071,0.029426701366901398,0.9925000071525574
0.019109642133116722,0.996874988079071,0.029265398159623146,0.9925000071525574
0.019001951441168785,0.996874988079071,0.029109682887792587,0.9925000071525574
0.018897488713264465,0.996874988079071,0.02895638905465603,0.9925000071525574
0.018791785463690758,0.996874988079071,0.028804657980799675,0.9925000071525574
0.01869073696434498,0.996874988079071,0.028656460344791412,0.9925000071525574
0.01859106868505478,0.996874988079071,0.02851189859211445,0.9925000071525574
0.01849263161420822,0.996874988079071,0.02837044559419155,0.9925000071525574
0.01839718036353588,0.996874988079071,0.028229551389813423,0.9925000071525574
0.01830180361866951,0.996874988079071,0.028093773871660233,0.9925000071525574
0.018210532143712044,0.996874988079071,0.02795865572988987,0.9925000071525574
0.018119825050234795,0.996874988079071,0.027828427031636238,0.9925000071525574
0.018030259758234024,0.996874988079071,0.02769978530704975,0.9925000071525574
0.017942942678928375,0.996874988079071,0.027570253238081932,0.9925000071525574
