train_loss,val_loss
0.41030749678611755,0.26513242721557617
0.230312779545784,0.17859508097171783
0.16645433008670807,0.139607772231102
0.1341838389635086,0.11674195528030396
0.11412017792463303,0.10137594491243362
0.10017082840204239,0.09015743434429169
0.08978377282619476,0.08153384923934937
0.08168092370033264,0.07465149462223053
0.07515193521976471,0.06900966167449951
0.06974836438894272,0.06428851187229156
