train_loss,val_loss
1.8058053255081177,1.7479619979858398
1.7447865009307861,1.7382720708847046
1.743544578552246,1.7476904392242432
1.7371808290481567,1.7296620607376099
1.7381163835525513,1.7587523460388184
1.7400611639022827,1.7578251361846924
1.7344101667404175,1.7394795417785645
1.7391715049743652,1.7541440725326538
1.7360997200012207,1.7269995212554932
1.7359243631362915,1.7364836931228638
