train_loss,val_loss
1.9308573007583618,1.9090994596481323
1.9126436710357666,1.9180550575256348
1.8876198530197144,1.8480236530303955
1.7515285015106201,1.722522497177124
1.7178850173950195,1.715074062347412
1.6621224880218506,1.6644155979156494
1.6579434871673584,1.6573517322540283
1.6579766273498535,1.675686240196228
1.6498321294784546,1.6481648683547974
1.6487261056900024,1.692258358001709
