binary_accuracy,loss,val_binary_accuracy,val_loss
0.9993749856948853,0.017506316304206848,1.0,0.021015675738453865
0.9993749856948853,0.017364393919706345,1.0,0.020838841795921326
0.9993749856948853,0.017225485295057297,1.0,0.020666835829615593
0.9993749856948853,0.017091846093535423,1.0,0.020496122539043427
0.9993749856948853,0.01695762202143669,1.0,0.02033199742436409
0.9993749856948853,0.016828548163175583,1.0,0.020170342177152634
0.9993749856948853,0.016702109947800636,1.0,0.020012300461530685
0.9993749856948853,0.01657717674970627,1.0,0.019858093932271004
0.9993749856948853,0.016455454751849174,1.0,0.019707418978214264
0.9993749856948853,0.016336755827069283,1.0,0.01955965906381607
0.9993749856948853,0.0162203349173069,1.0,0.01941373385488987
0.9993749856948853,0.01610516384243965,1.0,0.019270338118076324
0.9993749856948853,0.015992766246199608,1.0,0.019130568951368332
0.9993749856948853,0.0158828217536211,1.0,0.01899373158812523
0.9993749856948853,0.015774518251419067,1.0,0.018859148025512695
0.9993749856948853,0.015668470412492752,1.0,0.018726585432887077
0.9993749856948853,0.015565049834549427,1.0,0.018597465008497238
0.9993749856948853,0.015462717972695827,1.0,0.01847013644874096
0.9993749856948853,0.015363041311502457,1.0,0.018344659358263016
0.9993749856948853,0.015264878049492836,1.0,0.018222568556666374
0.9993749856948853,0.01516873948276043,1.0,0.0181032232940197
0.9993749856948853,0.015073644928634167,1.0,0.017985107377171516
0.9993749856948853,0.014980270527303219,1.0,0.01787019520998001
0.9993749856948853,0.01488942839205265,1.0,0.017756881192326546
0.9993749856948853,0.014799180440604687,1.0,0.017644574865698814
0.9993749856948853,0.014711285941302776,1.0,0.017534632235765457
0.9993749856948853,0.014624562114477158,1.0,0.017426766455173492
0.9993749856948853,0.014539215713739395,1.0,0.017320819199085236
0.9993749856948853,0.01445523276925087,1.0,0.01721666380763054
0.9993749856948853,0.014372545294463634,1.0,0.01711217872798443
0.9993749856948853,0.014291373081505299,1.0,0.01701129414141178
0.9993749856948853,0.014211492612957954,1.0,0.016911763697862625
0.9993749856948853,0.014133086428046227,1.0,0.016814742237329483
0.9993749856948853,0.014055440202355385,1.0,0.016719700768589973
0.9993749856948853,0.013979651965200901,1.0,0.016624299809336662
0.9993749856948853,0.0139043303206563,1.0,0.01653123088181019
