timestamp,api_calls,clouds,distance_max,distance_mean,distance_min,humidity,price_mean,rain,surge_max,surge_mean,surge_min,temp,wind,type
2018-12-02 01:00:00,11.0,0.2,5.34,2.434545454545454,0.45,0.81,19.63636363636364,0.0,1.5,1.068181818181818,1.0,35.83,1.38,4
2018-12-02 02:00:00,14.0,0.53,5.31,2.7850000000000006,0.44,0.82,19.535714285714285,0.0,1.0,1.0,1.0,36.05,1.63,4
2018-12-02 03:00:00,11.0,0.38,5.41,2.593636363636364,0.42,0.81,17.818181818181817,0.0,1.0,1.0,1.0,36.82,0.3,4
2018-12-02 04:00:00,12.0,0.9,5.26,2.214166666666667,0.43,0.84,17.291666666666668,0.0,1.0,1.0,1.0,36.68,1.03,4
2018-12-02 05:00:00,14.0,0.83,5.42,3.0678571428571426,1.0,0.85,20.892857142857142,0.0,1.5,1.0535714285714286,1.0,37.08,1.62,4
2018-12-02 06:00:00,13.0,1.0,5.39,3.142307692307692,0.47,0.83,20.46153846153846,0.0,1.0,1.0,1.0,38.43,2.84,4
2018-12-02 07:00:00,10.0,1.0,5.08,2.524,1.0,0.86,20.45,0.021,1.25,1.05,1.0,38.03,2.01,4
2018-12-02 08:00:00,11.0,1.0,4.61,2.956363636363636,0.98,0.86,21.818181818181817,0.0322,1.5,1.068181818181818,1.0,39.28,4.1,4
2018-12-02 09:00:00,14.0,1.0,5.43,3.34,0.43,0.91,21.607142857142858,0.0051,1.0,1.0,1.0,38.6,3.07,4
2018-12-02 10:00:00,11.0,0.99,5.41,3.143636363636364,0.39,0.84,20.863636363636363,0.034,1.25,1.0227272727272727,1.0,41.34,5.31,4
2018-12-02 11:00:00,13.0,1.0,4.62,1.9915384615384613,0.43,0.91,16.423076923076923,0.0345,1.0,1.0,1.0,39.63,5.46,4
2018-12-02 12:00:00,12.0,1.0,5.4,2.4550000000000005,0.44,0.92,18.33333333333333,0.0283,1.0,1.0,1.0,41.45,8.61,4
2018-12-02 13:00:00,13.0,1.0,4.46,2.291538461538462,0.43,0.92,18.653846153846157,0.025,1.0,1.0,1.0,42.86,7.64,4
2018-12-02 14:00:00,10.0,1.0,4.6,1.5429999999999997,0.43,0.94,14.6,0.0092,1.0,1.0,1.0,43.91,6.78,4
2018-12-02 15:00:00,15.0,1.0,5.43,3.3673333333333333,0.44,0.94,22.433333333333334,0.003,1.25,1.0333333333333334,1.0,45.08,6.37,4
2018-12-02 16:00:00,10.0,1.0,5.45,2.0480000000000005,0.39,0.95,17.05,0.0002,1.0,1.0,1.0,46.17,7.16,4
2018-12-02 17:00:00,10.0,1.0,5.45,3.3790000000000004,0.92,0.98,21.75,0.0059,1.0,1.0,1.0,46.91,5.27,4
2018-12-02 18:00:00,18.0,0.99,5.36,2.492777777777777,0.44,0.93,18.72222222222222,0.003,1.0,1.0,1.0,48.56,4.14,4
2018-12-02 19:00:00,7.0,1.0,4.55,2.434285714285714,0.46,0.92,18.428571428571427,0.0,1.0,1.0,1.0,50.71,2.46,4
2018-12-02 20:00:00,11.0,1.0,5.35,1.8900000000000003,0.44,0.91,16.545454545454547,0.0,1.25,1.0227272727272727,1.0,51.89,3.66,4
2018-12-02 21:00:00,15.0,1.0,5.27,3.216666666666667,0.44,0.9,21.73333333333333,0.0,1.25,1.0166666666666666,1.0,51.75,3.95,4
2018-12-02 22:00:00,15.0,1.0,5.42,2.4326666666666674,0.96,0.9,17.3,0.0,1.5,1.0333333333333334,1.0,51.28,4.07,4
2018-12-02 23:00:00,9.0,1.0,5.42,3.47,0.47,0.92,21.38888888888889,0.0,1.0,1.0,1.0,48.86,4.01,4
2018-12-03 00:00:00,7.0,1.0,5.28,2.0828571428571427,0.44,0.91,15.928571428571429,0.0,1.0,1.0,1.0,49.62,2.63,4
2018-12-03 01:00:00,11.0,0.99,5.4,2.8718181818181816,0.44,0.99,21.545454545454547,0.0,2.0,1.0909090909090908,1.0,45.37,1.89,4
2018-12-03 02:00:00,5.0,0.98,4.49,2.2,0.92,0.94,17.8,0.0,1.0,1.0,1.0,47.28,3.67,4
2018-12-03 03:00:00,13.0,0.94,5.37,2.759230769230769,0.43,0.93,19.0,0.0,1.0,1.0,1.0,46.78,2.91,4
2018-12-03 04:00:00,21.0,0.86,5.42,2.658095238095238,0.39,0.94,20.214285714285715,0.0,2.0,1.0714285714285714,1.0,46.84,2.69,4
2018-12-03 05:00:00,10.0,0.92,5.4,3.273000000000001,1.02,0.95,22.0,0.0,1.25,1.05,1.0,44.8,2.23,4
2018-12-03 06:00:00,8.0,0.89,4.51,2.505,0.44,0.96,20.875,0.0,1.25,1.0625,1.0,44.8,1.53,4
2018-12-03 07:00:00,10.0,0.78,5.36,2.633,0.45,0.96,19.1,0.0,1.5,1.05,1.0,44.5,3.58,4
2018-12-03 08:00:00,11.0,0.92,5.45,2.350909090909091,0.39,0.94,17.681818181818183,0.0,1.25,1.0227272727272727,1.0,45.47,2.86,4
2018-12-03 09:00:00,17.0,0.89,5.17,2.4376470588235297,0.44,0.95,19.852941176470587,0.0,2.0,1.088235294117647,1.0,45.53,1.38,4
2018-12-03 10:00:00,14.0,0.92,5.33,3.0614285714285714,1.03,0.94,20.821428571428573,0.0,1.0,1.0,1.0,46.32,2.49,4
2018-12-03 11:00:00,13.0,0.98,5.4,2.5846153846153848,0.44,0.92,21.96153846153846,0.0,2.0,1.1730769230769231,1.0,47.55,3.59,4
2018-12-03 12:00:00,17.0,0.89,4.54,0.9958823529411768,0.39,0.87,13.235294117647058,0.0073,1.25,1.0147058823529411,1.0,51.16,4.52,4
2018-12-03 13:00:00,8.0,0.76,4.52,2.00625,0.4,0.89,17.25,0.0,1.25,1.03125,1.0,50.8,6.23,4
2018-12-03 14:00:00,18.0,0.73,5.37,3.153888888888889,0.43,0.86,21.27777777777778,0.0,1.75,1.0416666666666667,1.0,52.64,6.69,4
2018-12-03 15:00:00,8.0,0.63,5.37,2.7625,0.46,0.79,18.9375,0.0,1.0,1.0,1.0,54.71,7.44,4
2018-12-03 16:00:00,11.0,0.48,4.57,2.0545454545454547,0.39,0.69,16.727272727272727,0.0,1.0,1.0,1.0,55.28,16.02,4
2018-12-03 17:00:00,13.0,0.65,5.33,2.3038461538461537,0.42,0.63,17.73076923076923,0.0,1.25,1.0192307692307692,1.0,54.39,13.42,4
2018-12-03 18:00:00,13.0,0.85,5.41,2.418461538461538,0.39,0.54,17.153846153846153,0.0,1.0,1.0,1.0,53.35,9.89,4
2018-12-03 19:00:00,8.0,0.67,5.3,2.9875,0.46,0.51,20.4375,0.0,1.0,1.0,1.0,52.45,8.11,4
2018-12-03 20:00:00,5.0,0.7,5.38,2.406,0.92,0.54,18.1,0.0,1.0,1.0,1.0,51.36,6.85,4
2018-12-03 21:00:00,16.0,0.4,4.56,1.63125,0.43,0.52,16.0625,0.004,1.5,1.0625,1.0,50.43,7.63,4
2018-12-03 22:00:00,14.0,0.18,4.54,1.8135714285714284,0.43,0.53,16.678571428571427,0.0,1.25,1.0178571428571428,1.0,48.61,10.97,4
2018-12-03 23:00:00,10.0,0.05,5.36,2.238,0.44,0.55,17.8,0.0,1.5,1.05,1.0,47.28,8.82,4
2018-12-04 00:00:00,14.0,0.08,5.41,2.714285714285715,0.43,0.58,19.142857142857142,0.0,1.0,1.0,1.0,46.27,6.15,4
2018-12-04 01:00:00,19.0,0.04,5.42,1.5100000000000002,0.39,0.6,15.236842105263158,0.0,2.0,1.0657894736842106,1.0,45.92,7.78,4
2018-12-04 02:00:00,11.0,0.25,5.44,3.158181818181818,0.39,0.62,21.09090909090909,0.0,1.25,1.0227272727272727,1.0,45.07,8.44,4
2018-12-04 03:00:00,16.0,0.53,4.58,3.079375,0.43,0.62,21.375,0.0,1.25,1.015625,1.0,44.04,7.35,4
2018-12-04 04:00:00,20.0,0.52,5.4,2.4425,0.44,0.63,18.675,0.0,1.0,1.0,1.0,41.88,8.07,4
2018-12-04 05:00:00,17.0,0.56,5.28,2.1735294117647057,0.44,0.63,18.029411764705884,0.0,1.75,1.0441176470588236,1.0,39.91,8.2,4
2018-12-04 06:00:00,4.0,,3.39,1.3475,0.43,,14.5,,1.0,1.0,1.0,,,4
2018-12-09 23:00:00,9.0,0.2,5.36,2.602222222222222,1.0,0.59,19.38888888888889,0.0,1.25,1.0277777777777777,1.0,29.78,5.574999999999999,4
2018-12-10 00:00:00,5.0,0.11,5.4,4.008,1.01,0.61,23.1,0.0,1.0,1.0,1.0,28.8,5.18,4
2018-12-10 02:00:00,10.0,0.27,5.38,2.782,0.44,0.6,19.5,0.0,1.25,1.025,1.0,28.85,5.19,4
2018-12-13 03:00:00,8.0,0.08,5.32,1.81875,0.43,0.4599999999999999,15.9375,0.0,1.0,1.0,1.0,24.465,5.53,4
2018-12-13 04:00:00,17.0,0.05,5.46,2.8076470588235294,0.43,0.48,19.41176470588235,0.0,1.5,1.0441176470588236,1.0,23.14,4.515000000000001,4
2018-12-13 05:00:00,14.0,0.07,5.42,1.9921428571428568,0.44,0.51,16.785714285714285,0.0,1.0,1.0,1.0,22.31,5.15,4
2018-12-13 06:00:00,8.0,0.29,5.28,1.89,0.45,0.56,15.625,0.0,1.25,1.03125,1.0,21.34,5.04,4
2018-12-13 07:00:00,11.0,0.51,5.34,2.59,0.43,0.59,18.90909090909091,0.0,1.25,1.0227272727272727,1.0,20.68,3.65,4
2018-12-13 08:00:00,8.0,0.62,6.14,3.5925,0.44,0.61,23.125,0.0,1.25,1.03125,1.0,20.26,3.77,4
2018-12-13 09:00:00,10.0,0.39,5.36,2.9810000000000003,0.44,0.64,19.8,0.0,1.0,1.0,1.0,20.14,3.93,4
2018-12-13 10:00:00,10.0,0.43,5.42,2.837,0.43,0.64,19.05,0.0,1.0,1.0,1.0,20.11,3.85,4
2018-12-13 11:00:00,4.0,0.46,4.54,1.6150000000000002,0.4,0.63,16.375,0.0,1.25,1.0625,1.0,20.23,2.88,4
2018-12-13 12:00:00,9.0,0.29,5.43,2.718888888888889,0.99,0.63,19.38888888888889,0.0,1.25,1.0277777777777777,1.0,20.45,3.12,4
2018-12-13 13:00:00,19.0,0.19,6.09,2.6094736842105264,0.44,0.57,21.63157894736842,0.0,1.75,1.144736842105263,1.0,22.68,2.9,4
2018-12-13 14:00:00,11.0,0.33,5.37,2.234545454545455,0.44,0.59,17.227272727272727,0.0,1.25,1.0227272727272727,1.0,24.72,3.03,4
2018-12-13 15:00:00,17.0,0.52,5.39,2.603529411764706,0.44,0.61,19.647058823529413,0.0,1.5,1.0294117647058822,1.0,25.27,2.84,4
2018-12-13 16:00:00,14.0,0.25,5.41,2.2385714285714284,0.47,0.57,17.392857142857142,0.0,1.0,1.0,1.0,28.09,2.15,4
2018-12-13 17:00:00,12.0,0.53,5.26,2.108333333333333,0.44,0.55,17.083333333333332,0.0,1.0,1.0,1.0,31.59,2.09,4
2018-12-13 18:00:00,4.0,0.7,5.42,2.9075,0.39,0.56,21.5,0.0,1.25,1.0625,1.0,32.22,2.39,4
2018-12-13 19:00:00,9.0,0.51,5.45,3.1344444444444446,1.0,0.56,19.33333333333333,0.0,1.0,1.0,1.0,32.86,1.91,4
2018-12-13 20:00:00,12.0,0.58,4.59,1.9583333333333333,0.46,0.6,16.958333333333332,0.0,1.0,1.0,1.0,32.81,1.47,4
2018-12-13 21:00:00,11.0,0.76,5.22,2.727272727272727,0.45,0.6,20.40909090909091,0.0,1.5,1.0454545454545454,1.0,32.74,2.09,4
2018-12-13 22:00:00,12.0,0.84,5.4,2.6841666666666666,0.4,0.61,20.20833333333333,0.0,2.0,1.1041666666666667,1.0,32.7,2.36,4
2018-12-13 23:00:00,8.0,0.54,5.41,3.30875,0.45,0.62,21.0625,0.0,1.0,1.0,1.0,32.33,2.12,4
2018-11-26 06:00:00,11.0,0.9906666666666668,2.4,1.3527272727272728,0.54,0.914,14.363636363636363,0.0,1.0,1.0,1.0,40.66066666666666,1.41,5
2018-11-26 07:00:00,7.0,0.9675,2.32,1.2100000000000004,0.65,0.92,13.214285714285714,0.0,1.0,1.0,1.0,41.1625,1.7675,5
2018-11-26 08:00:00,4.0,0.98,2.38,1.315,0.89,0.9233333333333332,13.625,0.0,1.0,1.0,1.0,40.95666666666667,1.37,5
2018-11-26 09:00:00,8.0,1.0,2.36,1.19,0.56,0.9275,12.5,0.0,1.0,1.0,1.0,40.9275,1.3075,5
2018-11-26 10:00:00,8.0,0.995,2.38,1.1687500000000002,0.54,0.94,13.5,0.0,1.0,1.0,1.0,40.69,1.94,5
2018-11-26 11:00:00,6.0,0.955,1.99,1.1216666666666668,0.55,0.94,13.25,0.0,1.0,1.0,1.0,40.22,2.41,5
2018-11-26 12:00:00,16.0,0.94,1.96,1.005625,0.44,0.94,12.25,0.0,1.0,1.0,1.0,40.31,2.915,5
2018-11-26 13:00:00,14.0,0.91,2.45,1.029285714285714,0.52,0.91,12.678571428571429,0.0026,1.0,1.0,1.0,42.035,3.6,5
2018-11-26 14:00:00,8.0,0.905,2.43,1.04,0.55,0.905,12.5,0.0030499999999999,1.0,1.0,1.0,42.875,3.025,5
2018-11-26 15:00:00,15.0,0.93,1.99,1.1186666666666667,0.52,0.895,13.533333333333331,0.0,1.0,1.0,1.0,43.855,4.25,5
2018-11-26 16:00:00,9.0,0.92,2.47,1.1177777777777775,0.57,0.875,13.555555555555555,0.0,1.0,1.0,1.0,44.965,5.135,5
2018-11-26 17:00:00,8.0,0.99,2.43,1.40125,0.65,0.86,15.0,0.0,1.0,1.0,1.0,45.445,6.359999999999999,5
2018-11-26 18:00:00,11.0,0.98,1.34,0.9963636363636365,0.42,0.88,12.136363636363637,0.0,1.25,1.0227272727272727,1.0,45.05,5.135,5
2018-11-26 19:00:00,4.0,0.94,1.06,0.9000000000000001,0.58,0.835,11.25,0.0,1.0,1.0,1.0,45.845,8.305,5
2018-11-26 20:00:00,8.0,0.93,1.99,0.8175,0.43,0.83,11.875,0.0,1.0,1.0,1.0,45.185,8.805,5
2018-11-26 21:00:00,7.0,0.96,2.04,1.25,0.54,0.855,13.071428571428571,0.0,1.0,1.0,1.0,44.685,9.375,5
2018-11-26 22:00:00,16.0,0.98,2.37,1.149375,0.53,0.868,13.0625,0.0271,1.0,1.0,1.0,44.712,8.882,5
2018-11-26 23:00:00,23.0,0.98,2.45,1.0839130434782611,0.42,0.88,12.456521739130435,0.07055,1.0,1.0,1.0,44.425,9.695,5
2018-11-27 00:00:00,21.0,0.98125,2.39,1.05,0.42,0.90875,12.642857142857142,0.154725,1.25,1.011904761904762,1.0,43.8825,10.43125,5
2018-11-27 01:00:00,25.0,0.99,2.41,1.3792000000000002,0.56,0.9,13.84,0.349275,1.0,1.0,1.0,44.1525,11.7975,5
2018-11-27 02:00:00,25.0,0.995,2.39,1.3592,0.44,0.895,14.86,0.106,1.5,1.04,1.0,44.065,12.63,5
2018-11-27 03:00:00,18.0,0.995,2.39,1.1811111111111112,0.55,0.89,13.083333333333334,0.19765,1.0,1.0,1.0,44.59,14.12,5
2018-11-27 04:00:00,24.0,1.0,2.43,1.0229166666666667,0.43,0.895,12.395833333333334,0.04265,1.0,1.0,1.0,44.085,13.92,5
2018-11-27 05:00:00,20.0,1.0,2.42,1.13,0.42,0.8933333333333334,13.75,0.0448666666666666,1.25,1.0125,1.0,44.09333333333333,14.323333333333332,5
2018-11-27 06:00:00,23.0,1.0,2.36,1.184782608695652,0.54,0.91,13.869565217391305,0.02035,1.0,1.0,1.0,44.19,12.36,5
2018-11-27 07:00:00,12.0,1.0,2.37,1.12,0.42,0.915,12.666666666666666,0.01265,1.0,1.0,1.0,43.755,11.760000000000002,5
2018-11-27 08:00:00,16.0,1.0,1.29,0.930625,0.56,0.925,11.96875,0.008,1.0,1.0,1.0,43.875,10.73,5
2018-11-27 09:00:00,19.0,1.0,2.38,1.128421052631579,0.53,0.95,12.710526315789474,0.0144999999999999,1.0,1.0,1.0,44.34,9.485,5
2018-11-27 10:00:00,22.0,0.99,2.4,1.2795454545454543,0.53,0.96,13.522727272727272,0.01985,1.0,1.0,1.0,44.81,6.265,5
2018-11-27 11:00:00,20.0,0.975,2.43,1.274,0.44,0.96,13.775,0.0,1.0,1.0,1.0,44.97,3.4400000000000004,5
2018-11-27 12:00:00,29.0,0.985,2.43,1.1875862068965517,0.53,0.93,12.689655172413794,0.0,1.0,1.0,1.0,45.355,3.295,5
2018-11-27 13:00:00,20.0,0.955,2.43,1.0255,0.52,0.905,12.8,0.0,1.0,1.0,1.0,44.895,5.45,5
2018-11-27 14:00:00,19.0,0.94,2.37,0.9915789473684212,0.45,0.89,12.36842105263158,0.0,1.25,1.013157894736842,1.0,43.98,10.7,5
2018-11-27 15:00:00,34.0,1.0,2.39,1.0747058823529412,0.53,0.875,12.75,0.0,1.0,1.0,1.0,41.045,10.86,5
2018-11-27 16:00:00,27.0,0.965,2.4,1.2270370370370371,0.52,0.84,13.574074074074074,0.0,1.5,1.0185185185185186,1.0,40.870000000000005,10.59,5
2018-11-27 17:00:00,20.0,0.915,2.41,1.0295,0.52,0.795,12.575,0.0,1.25,1.0125,1.0,41.19,10.91,5
2018-11-27 18:00:00,21.0,0.825,1.97,0.9804761904761904,0.52,0.76,12.214285714285714,0.0,1.0,1.0,1.0,41.72,10.765,5
2018-11-27 19:00:00,20.0,0.79,2.41,1.138,0.53,0.725,12.9,0.0,1.0,1.0,1.0,42.595,9.325,5
2018-11-27 20:00:00,16.0,0.675,2.38,1.1956250000000002,0.53,0.71,13.25,0.0,1.0,1.0,1.0,42.975,8.59,5
2018-11-27 21:00:00,14.0,0.595,2.4,1.0214285714285714,0.42,0.7,12.821428571428571,0.0,1.0,1.0,1.0,42.095,9.36,5
2018-11-27 22:00:00,19.0,0.4,2.37,1.0657894736842104,0.42,0.71,12.657894736842104,0.0,1.0,1.0,1.0,40.68,9.31,5
2018-11-27 23:00:00,19.0,0.185,2.38,1.124210526315789,0.55,0.715,12.68421052631579,0.0,1.0,1.0,1.0,39.55,8.73,5
2018-11-28 00:00:00,24.0,0.12,3.05,1.2291666666666663,0.43,0.74,13.770833333333334,0.0,1.0,1.0,1.0,38.995,9.135,5
2018-11-28 01:00:00,2.0,,0.8,0.62,0.44,,12.0,,1.25,1.125,1.0,,,5
2018-11-28 07:00:00,3.0,0.2399999999999999,1.2,0.7766666666666667,0.54,0.7938461538461539,11.5,0.0,1.0,1.0,1.0,34.99538461538462,6.379230769230769,5
2018-11-28 08:00:00,2.0,0.5016666666666667,0.91,0.8049999999999999,0.7,0.8000000000000002,11.0,0.0,1.0,1.0,1.0,34.60999999999999,5.631666666666667,5
2018-11-28 09:00:00,17.0,0.30125,1.96,0.9788235294117648,0.42,0.8362499999999999,12.352941176470589,0.0,1.0,1.0,1.0,33.400000000000006,5.94875,5
2018-11-28 10:00:00,35.0,0.135,2.42,1.2525714285714282,0.54,0.8366666666666666,13.542857142857144,0.0,1.0,1.0,1.0,33.154999999999994,5.734999999999999,5
2018-11-28 11:00:00,30.0,0.3633333333333333,2.31,1.1469999999999998,0.52,0.82,13.0,0.0,1.25,1.0083333333333333,1.0,33.17666666666667,6.573333333333333,5
2018-11-28 12:00:00,29.0,0.7733333333333333,2.01,0.9437931034482758,0.42,0.7433333333333333,12.689655172413794,0.0,1.25,1.0086206896551724,1.0,35.11666666666667,6.943333333333334,5
2018-11-28 13:00:00,34.0,0.6066666666666667,2.4,0.9658823529411764,0.43,0.6966666666666667,12.367647058823527,0.0,1.25,1.0147058823529411,1.0,37.25333333333334,6.623333333333334,5
2018-11-28 14:00:00,32.0,0.4666666666666666,2.39,1.095625,0.54,0.67,12.734375,0.0,1.0,1.0,1.0,38.6,11.276666666666666,5
2018-11-28 15:00:00,32.0,0.2833333333333334,2.43,1.1584374999999998,0.43,0.6533333333333333,13.34375,0.0,1.0,1.0,1.0,39.653333333333336,8.993333333333332,5
2018-11-28 16:00:00,29.0,0.65,2.34,1.2275862068965515,0.54,0.6233333333333334,13.448275862068966,0.0,1.0,1.0,1.0,41.18333333333334,10.076666666666668,5
2018-11-28 17:00:00,30.0,0.8933333333333334,2.38,0.9723333333333332,0.54,0.6333333333333333,12.333333333333334,0.0006666666666666,1.0,1.0,1.0,41.38,9.503333333333334,5
2018-11-28 18:00:00,27.0,0.9633333333333332,2.35,1.1814814814814814,0.43,0.6333333333333333,13.407407407407408,0.0007333333333333,1.25,1.0092592592592593,1.0,41.31,9.84,5
2018-11-28 19:00:00,21.0,1.0,2.4,1.180952380952381,0.43,0.6466666666666666,13.047619047619047,0.0,1.25,1.011904761904762,1.0,40.88,9.65,5
2018-11-28 20:00:00,20.0,0.9866666666666668,2.36,1.234,0.44,0.65,13.875,0.0,1.5,1.0375,1.0,40.94,9.68,5
2018-11-28 21:00:00,25.0,0.87,2.41,1.288,0.43,0.64,13.48,0.0,1.0,1.0,1.0,40.767500000000005,9.2775,5
2018-11-28 22:00:00,20.0,0.8766666666666666,2.38,1.0805,0.53,0.64,13.175,0.0,1.0,1.0,1.0,40.3,9.73,5
2018-11-28 23:00:00,24.0,0.8683333333333332,2.43,1.1854166666666666,0.43,0.6566666666666667,13.25,0.0,1.25,1.0104166666666667,1.0,39.485,10.533333333333331,5
2018-11-29 00:00:00,36.0,0.7528571428571428,2.43,1.1319444444444442,0.43,0.6900000000000001,12.930555555555555,0.0,1.25,1.0069444444444444,1.0,38.73857142857143,10.485714285714284,5
2018-11-29 01:00:00,40.0,0.614,2.43,1.0089999999999997,0.42,0.711,12.6375,0.0002,1.25,1.00625,1.0,38.45399999999999,10.238,5
2018-11-29 02:00:00,34.0,0.4457142857142857,2.56,1.0602941176470588,0.42,0.7057142857142857,13.102941176470589,0.0005714285714285,1.25,1.0073529411764706,1.0,38.22857142857142,10.501428571428573,5
2018-11-29 03:00:00,22.0,0.4333333333333333,2.39,1.1354545454545455,0.53,0.7066666666666667,13.136363636363637,0.0,1.5,1.0340909090909092,1.0,37.68,11.160000000000002,5
2018-11-29 04:00:00,29.0,0.5111111111111111,2.44,1.16,0.53,0.7088888888888889,13.155172413793103,0.0002111111111111,1.25,1.0086206896551724,1.0,37.64888888888889,9.75,5
2018-11-29 05:00:00,3.0,0.47,2.4,1.413333333333333,0.81,0.7,13.5,0.0,1.25,1.0833333333333333,1.0,37.96,10.14,5
2018-11-29 06:00:00,16.0,0.7742857142857142,2.43,1.3650000000000002,0.64,0.6999999999999998,14.21875,0.0,1.0,1.0,1.0,37.790000000000006,10.235714285714286,5
2018-11-29 07:00:00,14.0,0.79,2.39,1.3285714285714287,0.64,0.69,14.214285714285714,0.0,1.0,1.0,1.0,38.08,9.92,5
2018-11-29 08:00:00,7.0,0.63,1.3,0.7757142857142857,0.56,0.69,12.0,0.0,1.25,1.0357142857142858,1.0,37.72,10.08,5
2018-11-29 09:00:00,14.0,0.54,2.42,1.2285714285714284,0.43,0.7,14.285714285714286,0.0,1.0,1.0,1.0,36.68,9.5,5
2018-11-29 10:00:00,17.0,0.06,2.37,0.993529411764706,0.42,0.7,12.647058823529411,0.0,1.0,1.0,1.0,36.79,8.92,5
2018-11-29 11:00:00,8.0,0.22,2.41,1.265,0.56,0.68,14.0,0.0,1.0,1.0,1.0,37.31,8.78,5
2018-11-29 12:00:00,10.0,0.29,2.43,1.193,0.64,0.63,12.45,0.0,1.0,1.0,1.0,38.97,10.42,5
2018-11-29 13:00:00,10.0,0.11,2.41,1.463,0.54,0.59,13.85,0.0027,1.0,1.0,1.0,40.97,10.49,5
2018-11-29 14:00:00,10.0,0.18,2.36,1.217,0.57,0.57,14.2,0.0,1.0,1.0,1.0,41.9,10.42,5
2018-11-29 15:00:00,11.0,0.59,2.43,1.4090909090909092,0.53,0.54,13.909090909090908,0.0,1.0,1.0,1.0,43.59,11.38,5
2018-11-29 16:00:00,11.0,0.57,2.41,1.1763636363636365,0.42,0.53,13.409090909090908,0.0,1.0,1.0,1.0,44.04,11.67,5
2018-11-29 17:00:00,9.0,0.71,1.25,0.9811111111111112,0.66,0.52,12.0,0.0,1.0,1.0,1.0,44.15,11.28,5
2018-11-29 18:00:00,14.0,0.37,1.95,1.08,0.57,0.53,13.0,0.0,1.25,1.0178571428571428,1.0,43.18,11.32,5
2018-11-29 19:00:00,5.0,0.58,2.37,1.652,0.57,0.54,15.3,0.0,1.0,1.0,1.0,42.44,10.81,5
2018-11-29 20:00:00,16.0,0.46,2.4,1.0962500000000002,0.56,0.56,12.84375,0.0,1.25,1.03125,1.0,41.8,10.26,5
2018-11-29 21:00:00,16.0,0.3299999999999999,2.34,1.1106249999999998,0.53,0.59,12.8125,0.0,1.0,1.0,1.0,40.89,9.9025,5
2018-11-29 22:00:00,17.0,0.2,2.41,1.4370588235294115,0.57,0.61,13.558823529411764,0.0,1.0,1.0,1.0,39.63,8.78,5
2018-11-29 23:00:00,11.0,0.22,2.39,1.1772727272727272,0.53,0.62,13.272727272727272,0.0,1.25,1.0227272727272727,1.0,38.9,8.22,5
2018-11-30 00:00:00,12.0,0.09,2.37,1.169166666666667,0.44,0.64,12.833333333333334,0.0,1.0,1.0,1.0,38.31,8.31,5
2018-11-30 01:00:00,12.0,0.04,2.3,1.0958333333333334,0.54,0.66,13.375,0.0,1.0,1.0,1.0,37.46,8.0,5
2018-11-30 02:00:00,8.0,0.0,2.3,1.44875,0.69,0.68,14.6875,0.0,1.0,1.0,1.0,36.35,6.87,5
2018-11-30 03:00:00,13.0,0.06,2.39,1.2323076923076923,0.54,0.69,13.346153846153848,0.0,1.25,1.0192307692307692,1.0,35.86,5.65,5
2018-11-30 04:00:00,9.0,0.0,2.0,1.1044444444444446,0.44,0.7,13.61111111111111,0.0,1.0,1.0,1.0,35.08,5.25,5
2018-11-30 05:00:00,13.0,0.0,2.43,1.21,0.54,0.73,12.923076923076923,0.0,1.0,1.0,1.0,34.31,4.89,5
2018-11-30 06:00:00,12.0,0.0,2.34,0.9966666666666668,0.55,0.77,12.375,0.0,1.0,1.0,1.0,32.58,4.06,5
2018-11-30 07:00:00,11.0,0.0,2.36,1.0336363636363637,0.53,0.83,12.863636363636363,0.0,1.0,1.0,1.0,30.54,2.48,5
2018-11-30 08:00:00,14.0,0.0,2.38,1.1421428571428571,0.44,0.84,13.178571428571429,0.0,1.0,1.0,1.0,30.28,2.565,5
2018-11-30 09:00:00,13.0,0.03,1.94,0.9646153846153844,0.53,0.84,12.115384615384617,0.0,1.0,1.0,1.0,29.81,3.29,5
2018-11-30 10:00:00,5.0,0.05,2.39,1.1760000000000002,0.57,0.85,13.0,0.0,1.0,1.0,1.0,29.55,3.3,5
2018-11-30 11:00:00,14.0,0.05,2.41,1.0885714285714283,0.53,0.84,13.0,0.0,1.0,1.0,1.0,29.89,3.17,5
2018-11-30 12:00:00,10.0,0.03,2.38,1.127,0.54,0.82,12.05,0.0,1.0,1.0,1.0,30.73,3.05,5
2018-11-30 13:00:00,14.0,0.05,1.95,0.9971428571428572,0.42,0.79,12.535714285714286,0.0,1.25,1.0178571428571428,1.0,33.1,1.96,5
2018-11-30 14:00:00,14.0,0.11,2.41,1.0892857142857144,0.53,0.68,13.214285714285714,0.0,1.25,1.0178571428571428,1.0,37.84,2.7,5
2018-11-30 15:00:00,9.0,0.17,2.34,1.3833333333333335,0.64,0.68,14.88888888888889,0.0,1.0,1.0,1.0,38.39,2.94,5
2018-11-30 16:00:00,19.0,0.14,2.38,0.9789473684210526,0.43,0.57,12.13157894736842,0.0,1.0,1.0,1.0,41.77,2.68,5
2018-11-30 17:00:00,13.0,0.72,2.37,1.1561538461538463,0.53,0.57,12.884615384615383,0.0,1.0,1.0,1.0,42.21,2.94,5
2018-11-30 18:00:00,15.0,0.87,2.41,1.3053333333333332,0.65,0.59,13.366666666666667,0.0,1.0,1.0,1.0,41.17,1.41,5
